 -7.56	 -7.64	0.15	18.70
 -0.59	 -1.03	1.80	10.54
-19.39	-20.85	7.69	61.40
-19.39	-20.85	7.69	61.40
-18.03	-19.27	7.25	49.51
 -1.91	 -2.40	1.28	17.65
-26.96	-27.09	0.28	45.49
 -3.34	 -3.43	0.41	13.35
-15.80	-15.97	0.30	27.41
 -2.69	 -3.09	1.24	10.06
 -5.71	 -7.11	6.83	31.45
 -7.52	 -7.58	0.13	16.76
 -7.47	 -7.53	0.13	15.76
 -4.08	 -4.26	0.58	15.08
 -8.01	 -8.45	0.69	22.62
 -9.15	 -9.49	0.49	23.02
 -9.15	 -9.49	0.49	23.02
 -9.15	 -9.49	0.49	23.02
 -9.15	 -9.49	0.49	23.02
 -6.72	 -7.65	2.34	22.50
-17.02	-19.13	12.30	46.88
 -6.32	 -7.07	3.11	28.78
 -3.42	 -4.09	4.33	16.81
 -8.04	 -8.39	0.63	23.81
